service_id,date,exception_type
0000000092013100720140627,20140425,2
0000000092013100720140627,20140426,1
0000000092013100720140627,20140428,2
0000000092013100720140627,20140429,2
0000000092013100720140627,20140430,2
0000000092013100720140627,20140501,2
0000000092013100720140627,20140502,2
0000000092013100720140627,20140503,2
0000000092013100720140627,20140505,2
0000000092013100720140627,20140506,2
0000000092013100720140627,20140507,2
0000000092013100720140627,20140508,2
0000000092013100720140627,20140509,2
0000000092013100720140627,20140510,2
0000000092013100720140627,20140512,2
0000000092013100720140627,20140513,2
0000000092013100720140627,20140514,2
0000000092013100720140627,20140515,2
0000000092013100720140627,20140516,2
0000000092013100720140627,20140517,2
0000000092013100720140627,20140519,2
0000000092013100720140627,20140520,2
0000000092013100720140627,20140521,2
0000000092013100720140627,20140522,2
0000000092013100720140627,20140523,2
0000000092013100720140627,20140524,2
0000000092013100720140627,20140526,2
0000000092013100720140627,20140527,2
0000000092013100720140627,20140528,2
0000000092013100720140627,20140529,2
0000000092013100720140627,20140530,2
0000000092013100720140627,20140531,2
0000000092013100720140627,20140602,2
0000000092013100720140627,20140603,2
0000000092013100720140627,20140604,2
0000000092013100720140627,20140605,2
0000000092013100720140627,20140606,2
0000000092013100720140627,20140607,2
0000000092013100720140627,20140609,2
0000000092013100720140627,20140610,2
0000000092013100720140627,20140611,2
0000000092013100720140627,20140612,1
0000000092013100720140627,20140613,1
0000000092013100720140627,20140614,1
0000000092013100720140627,20140616,1
0000000092013100720140627,20140617,1
0000000092013100720140627,20140618,1
0000000092013100720140627,20140619,1
0000000092013100720140627,20140620,1
0000000092013100720140627,20140621,1
0000000092013100720140627,20140623,1
0000000092013100720140627,20140624,1
0000000092013100720140627,20140625,1
0000000092013100720140627,20140626,1
0000000092013100720140627,20140627,1
0000000092013101420140627,20140228,2
0000000092013101420140627,20140301,2
0000000092013101420140627,20140303,1
0000000092013101420140627,20140304,1
0000000092013101420140627,20140305,2
0000000092013101420140627,20140306,2
0000000092013101420140627,20140307,2
0000000092013101420140627,20140308,2
0000000092013101420140627,20140310,2
0000000092013101420140627,20140311,2
0000000092013101420140627,20140312,2
0000000092013101420140627,20140313,2
0000000092013101420140627,20140314,2
0000000092013101420140627,20140315,2
0000000092013101420140627,20140317,2
0000000092013101420140627,20140318,2
0000000092013101420140627,20140319,2
0000000092013101420140627,20140320,2
0000000092013101420140627,20140321,2
0000000092013101420140627,20140322,2
0000000092013101420140627,20140324,2
0000000092013101420140627,20140325,2
0000000092013101420140627,20140326,2
0000000092013101420140627,20140327,2
0000000092013101420140627,20140328,2
0000000092013101420140627,20140329,2
0000000092013101420140627,20140331,2
0000000092013101420140627,20140401,2
0000000092013101420140627,20140402,2
0000000092013101420140627,20140403,2
0000000092013101420140627,20140404,2
0000000092013101420140627,20140405,2
0000000092013101420140627,20140407,2
0000000092013101420140627,20140408,2
0000000092013101420140627,20140409,2
0000000092013101420140627,20140410,2
0000000092013101420140627,20140411,2
0000000092013101420140627,20140412,2
0000000092013101420140627,20140414,2
0000000092013101420140627,20140415,2
0000000092013101420140627,20140416,2
0000000092013101420140627,20140417,1
0000000092013101420140627,20140418,1
0000000092013101420140627,20140419,1
0000000092013101420140627,20140421,2
0000000092013101420140627,20140422,1
0000000092013101420140627,20140423,1
0000000092013101420140627,20140424,1
0000000092013101420140627,20140425,2
0000000092013101420140627,20140426,1
0000000092013101420140627,20140428,2
0000000092013101420140627,20140429,2
0000000092013101420140627,20140430,2
0000000092013101420140627,20140501,2
0000000092013101420140627,20140502,2
0000000092013101420140627,20140503,2
0000000092013101420140627,20140505,2
0000000092013101420140627,20140506,2
0000000092013101420140627,20140507,2
0000000092013101420140627,20140508,2
0000000092013101420140627,20140509,2
0000000092013101420140627,20140510,2
0000000092013101420140627,20140512,2
0000000092013101420140627,20140513,2
0000000092013101420140627,20140514,2
0000000092013101420140627,20140515,2
0000000092013101420140627,20140516,2
0000000092013101420140627,20140517,2
0000000092013101420140627,20140519,2
0000000092013101420140627,20140520,2
0000000092013101420140627,20140521,2
0000000092013101420140627,20140522,2
0000000092013101420140627,20140523,2
0000000092013101420140627,20140524,2
0000000092013101420140627,20140526,2
0000000092013101420140627,20140527,2
0000000092013101420140627,20140528,2
0000000092013101420140627,20140529,2
0000000092013101420140627,20140530,2
0000000092013101420140627,20140531,2
0000000092013101420140627,20140602,2
0000000092013101420140627,20140603,2
0000000092013101420140627,20140604,2
0000000092013101420140627,20140605,2
0000000092013101420140627,20140606,2
0000000092013101420140627,20140607,2
0000000092013101420140627,20140609,2
0000000092013101420140627,20140610,2
0000000092013101420140627,20140611,2
0000000092013101420140627,20140612,1
0000000092013101420140627,20140613,1
0000000092013101420140627,20140614,1
0000000092013101420140627,20140616,1
0000000092013101420140627,20140617,1
0000000092013101420140627,20140618,1
0000000092013101420140627,20140619,1
0000000092013101420140627,20140620,1
0000000092013101420140627,20140621,1
0000000092013101420140627,20140623,1
0000000092013101420140627,20140624,1
0000000092013101420140627,20140625,1
0000000092013101420140627,20140626,1
0000000092013101420140627,20140627,1
0000000092013121520140627,20140228,2
0000000092013121520140627,20140301,2
0000000092013121520140627,20140303,1
0000000092013121520140627,20140304,1
0000000092013121520140627,20140305,2
0000000092013121520140627,20140306,2
0000000092013121520140627,20140307,2
0000000092013121520140627,20140308,2
0000000092013121520140627,20140310,2
0000000092013121520140627,20140311,2
0000000092013121520140627,20140312,2
0000000092013121520140627,20140313,2
0000000092013121520140627,20140314,2
0000000092013121520140627,20140315,2
0000000092013121520140627,20140317,2
0000000092013121520140627,20140318,2
0000000092013121520140627,20140319,2
0000000092013121520140627,20140320,2
0000000092013121520140627,20140321,2
0000000092013121520140627,20140322,2
0000000092013121520140627,20140324,2
0000000092013121520140627,20140325,2
0000000092013121520140627,20140326,2
0000000092013121520140627,20140327,2
0000000092013121520140627,20140328,2
0000000092013121520140627,20140329,2
0000000092013121520140627,20140331,2
0000000092013121520140627,20140401,2
0000000092013121520140627,20140402,2
0000000092013121520140627,20140403,2
0000000092013121520140627,20140404,2
0000000092013121520140627,20140405,2
0000000092013121520140627,20140407,2
0000000092013121520140627,20140408,2
0000000092013121520140627,20140409,2
0000000092013121520140627,20140410,2
0000000092013121520140627,20140411,2
0000000092013121520140627,20140412,2
0000000092013121520140627,20140414,2
0000000092013121520140627,20140415,2
0000000092013121520140627,20140416,2
0000000092013121520140627,20140417,1
0000000092013121520140627,20140418,1
0000000092013121520140627,20140419,1
0000000092013121520140627,20140421,2
0000000092013121520140627,20140422,1
0000000092013121520140627,20140423,1
0000000092013121520140627,20140424,1
0000000092013121520140627,20140425,2
0000000092013121520140627,20140426,1
0000000092013121520140627,20140428,2
0000000092013121520140627,20140429,2
0000000092013121520140627,20140430,2
0000000092013121520140627,20140501,2
0000000092013121520140627,20140502,2
0000000092013121520140627,20140503,2
0000000092013121520140627,20140505,2
0000000092013121520140627,20140506,2
0000000092013121520140627,20140507,2
0000000092013121520140627,20140508,2
0000000092013121520140627,20140509,2
0000000092013121520140627,20140510,2
0000000092013121520140627,20140512,2
0000000092013121520140627,20140513,2
0000000092013121520140627,20140514,2
0000000092013121520140627,20140515,2
0000000092013121520140627,20140516,2
0000000092013121520140627,20140517,2
0000000092013121520140627,20140519,2
0000000092013121520140627,20140520,2
0000000092013121520140627,20140521,2
0000000092013121520140627,20140522,2
0000000092013121520140627,20140523,2
0000000092013121520140627,20140524,2
0000000092013121520140627,20140526,2
0000000092013121520140627,20140527,2
0000000092013121520140627,20140528,2
0000000092013121520140627,20140529,2
0000000092013121520140627,20140530,2
0000000092013121520140627,20140531,2
0000000092013121520140627,20140602,2
0000000092013121520140627,20140603,2
0000000092013121520140627,20140604,2
0000000092013121520140627,20140605,2
0000000092013121520140627,20140606,2
0000000092013121520140627,20140607,2
0000000092013121520140627,20140609,2
0000000092013121520140627,20140610,2
0000000092013121520140627,20140611,2
0000000092013121520140627,20140612,1
0000000092013121520140627,20140613,1
0000000092013121520140627,20140614,1
0000000092013121520140627,20140616,1
0000000092013121520140627,20140617,1
0000000092013121520140627,20140618,1
0000000092013121520140627,20140619,1
0000000092013121520140627,20140620,1
0000000092013121520140627,20140621,1
0000000092013121520140627,20140623,1
0000000092013121520140627,20140624,1
0000000092013121520140627,20140625,1
0000000092013121520140627,20140626,1
0000000092013121520140627,20140627,1
0000000092014011020140627,20140228,2
0000000092014011020140627,20140301,2
0000000092014011020140627,20140303,1
0000000092014011020140627,20140304,1
0000000092014011020140627,20140305,2
0000000092014011020140627,20140306,2
0000000092014011020140627,20140307,2
0000000092014011020140627,20140308,2
0000000092014011020140627,20140310,2
0000000092014011020140627,20140311,2
0000000092014011020140627,20140312,2
0000000092014011020140627,20140313,2
0000000092014011020140627,20140314,2
0000000092014011020140627,20140315,2
0000000092014011020140627,20140317,2
0000000092014011020140627,20140318,2
0000000092014011020140627,20140319,2
0000000092014011020140627,20140320,2
0000000092014011020140627,20140321,2
0000000092014011020140627,20140322,2
0000000092014011020140627,20140324,2
0000000092014011020140627,20140325,2
0000000092014011020140627,20140326,2
0000000092014011020140627,20140327,2
0000000092014011020140627,20140328,2
0000000092014011020140627,20140329,2
0000000092014011020140627,20140331,2
0000000092014011020140627,20140401,2
0000000092014011020140627,20140402,2
0000000092014011020140627,20140403,2
0000000092014011020140627,20140404,2
0000000092014011020140627,20140405,2
0000000092014011020140627,20140407,2
0000000092014011020140627,20140408,2
0000000092014011020140627,20140409,2
0000000092014011020140627,20140410,2
0000000092014011020140627,20140411,2
0000000092014011020140627,20140412,2
0000000092014011020140627,20140414,2
0000000092014011020140627,20140415,2
0000000092014011020140627,20140416,2
0000000092014011020140627,20140417,1
0000000092014011020140627,20140418,1
0000000092014011020140627,20140419,1
0000000092014011020140627,20140421,2
0000000092014011020140627,20140422,1
0000000092014011020140627,20140423,1
0000000092014011020140627,20140424,1
0000000092014011020140627,20140425,2
0000000092014011020140627,20140426,1
0000000092014011020140627,20140428,2
0000000092014011020140627,20140429,2
0000000092014011020140627,20140430,2
0000000092014011020140627,20140501,2
0000000092014011020140627,20140502,2
0000000092014011020140627,20140503,2
0000000092014011020140627,20140505,2
0000000092014011020140627,20140506,2
0000000092014011020140627,20140507,2
0000000092014011020140627,20140508,2
0000000092014011020140627,20140509,2
0000000092014011020140627,20140510,2
0000000092014011020140627,20140512,2
0000000092014011020140627,20140513,2
0000000092014011020140627,20140514,2
0000000092014011020140627,20140515,2
0000000092014011020140627,20140516,2
0000000092014011020140627,20140517,2
0000000092014011020140627,20140519,2
0000000092014011020140627,20140520,2
0000000092014011020140627,20140521,2
0000000092014011020140627,20140522,2
0000000092014011020140627,20140523,2
0000000092014011020140627,20140524,2
0000000092014011020140627,20140526,2
0000000092014011020140627,20140527,2
0000000092014011020140627,20140528,2
0000000092014011020140627,20140529,2
0000000092014011020140627,20140530,2
0000000092014011020140627,20140531,2
0000000092014011020140627,20140602,2
0000000092014011020140627,20140603,2
0000000092014011020140627,20140604,2
0000000092014011020140627,20140605,2
0000000092014011020140627,20140606,2
0000000092014011020140627,20140607,2
0000000092014011020140627,20140609,2
0000000092014011020140627,20140610,2
0000000092014011020140627,20140611,2
0000000092014011020140627,20140612,1
0000000092014011020140627,20140613,1
0000000092014011020140627,20140614,1
0000000092014011020140627,20140616,1
0000000092014011020140627,20140617,1
0000000092014011020140627,20140618,1
0000000092014011020140627,20140619,1
0000000092014011020140627,20140620,1
0000000092014011020140627,20140621,1
0000000092014011020140627,20140623,1
0000000092014011020140627,20140624,1
0000000092014011020140627,20140625,1
0000000092014011020140627,20140626,1
0000000092014011020140627,20140627,1
0000000092014012220140627,20140228,2
0000000092014012220140627,20140301,2
0000000092014012220140627,20140303,1
0000000092014012220140627,20140304,1
0000000092014012220140627,20140305,2
0000000092014012220140627,20140306,2
0000000092014012220140627,20140307,2
0000000092014012220140627,20140308,2
0000000092014012220140627,20140310,2
0000000092014012220140627,20140311,2
0000000092014012220140627,20140312,2
0000000092014012220140627,20140313,2
0000000092014012220140627,20140314,2
0000000092014012220140627,20140315,2
0000000092014012220140627,20140317,2
0000000092014012220140627,20140318,2
0000000092014012220140627,20140319,2
0000000092014012220140627,20140320,2
0000000092014012220140627,20140321,2
0000000092014012220140627,20140322,2
0000000092014012220140627,20140324,2
0000000092014012220140627,20140325,2
0000000092014012220140627,20140326,2
0000000092014012220140627,20140327,2
0000000092014012220140627,20140328,2
0000000092014012220140627,20140329,2
0000000092014012220140627,20140331,2
0000000092014012220140627,20140401,2
0000000092014012220140627,20140402,2
0000000092014012220140627,20140403,2
0000000092014012220140627,20140404,2
0000000092014012220140627,20140405,2
0000000092014012220140627,20140407,2
0000000092014012220140627,20140408,2
0000000092014012220140627,20140409,2
0000000092014012220140627,20140410,2
0000000092014012220140627,20140411,2
0000000092014012220140627,20140412,2
0000000092014012220140627,20140414,2
0000000092014012220140627,20140415,2
0000000092014012220140627,20140416,2
0000000092014012220140627,20140417,1
0000000092014012220140627,20140418,1
0000000092014012220140627,20140419,1
0000000092014012220140627,20140421,2
0000000092014012220140627,20140422,1
0000000092014012220140627,20140423,1
0000000092014012220140627,20140424,1
0000000092014012220140627,20140425,2
0000000092014012220140627,20140426,1
0000000092014012220140627,20140428,2
0000000092014012220140627,20140429,2
0000000092014012220140627,20140430,2
0000000092014012220140627,20140501,2
0000000092014012220140627,20140502,2
0000000092014012220140627,20140503,2
0000000092014012220140627,20140505,2
0000000092014012220140627,20140506,2
0000000092014012220140627,20140507,2
0000000092014012220140627,20140508,2
0000000092014012220140627,20140509,2
0000000092014012220140627,20140510,2
0000000092014012220140627,20140512,2
0000000092014012220140627,20140513,2
0000000092014012220140627,20140514,2
0000000092014012220140627,20140515,2
0000000092014012220140627,20140516,2
0000000092014012220140627,20140517,2
0000000092014012220140627,20140519,2
0000000092014012220140627,20140520,2
0000000092014012220140627,20140521,2
0000000092014012220140627,20140522,2
0000000092014012220140627,20140523,2
0000000092014012220140627,20140524,2
0000000092014012220140627,20140526,2
0000000092014012220140627,20140527,2
0000000092014012220140627,20140528,2
0000000092014012220140627,20140529,2
0000000092014012220140627,20140530,2
0000000092014012220140627,20140531,2
0000000092014012220140627,20140602,2
0000000092014012220140627,20140603,2
0000000092014012220140627,20140604,2
0000000092014012220140627,20140605,2
0000000092014012220140627,20140606,2
0000000092014012220140627,20140607,2
0000000092014012220140627,20140609,2
0000000092014012220140627,20140610,2
0000000092014012220140627,20140611,2
0000000092014012220140627,20140612,1
0000000092014012220140627,20140613,1
0000000092014012220140627,20140614,1
0000000092014012220140627,20140616,1
0000000092014012220140627,20140617,1
0000000092014012220140627,20140618,1
0000000092014012220140627,20140619,1
0000000092014012220140627,20140620,1
0000000092014012220140627,20140621,1
0000000092014012220140627,20140623,1
0000000092014012220140627,20140624,1
0000000092014012220140627,20140625,1
0000000092014012220140627,20140626,1
0000000092014012220140627,20140627,1
0000000092014020520140627,20140228,2
0000000092014020520140627,20140301,2
0000000092014020520140627,20140303,1
0000000092014020520140627,20140304,1
0000000092014020520140627,20140305,2
0000000092014020520140627,20140306,2
0000000092014020520140627,20140307,2
0000000092014020520140627,20140308,2
0000000092014020520140627,20140310,2
0000000092014020520140627,20140311,2
0000000092014020520140627,20140312,2
0000000092014020520140627,20140313,2
0000000092014020520140627,20140314,2
0000000092014020520140627,20140315,2
0000000092014020520140627,20140317,2
0000000092014020520140627,20140318,2
0000000092014020520140627,20140319,2
0000000092014020520140627,20140320,2
0000000092014020520140627,20140321,2
0000000092014020520140627,20140322,2
0000000092014020520140627,20140324,2
0000000092014020520140627,20140325,2
0000000092014020520140627,20140326,2
0000000092014020520140627,20140327,2
0000000092014020520140627,20140328,2
0000000092014020520140627,20140329,2
0000000092014020520140627,20140331,2
0000000092014020520140627,20140401,2
0000000092014020520140627,20140402,2
0000000092014020520140627,20140403,2
0000000092014020520140627,20140404,2
0000000092014020520140627,20140405,2
0000000092014020520140627,20140407,2
0000000092014020520140627,20140408,2
0000000092014020520140627,20140409,2
0000000092014020520140627,20140410,2
0000000092014020520140627,20140411,2
0000000092014020520140627,20140412,2
0000000092014020520140627,20140414,2
0000000092014020520140627,20140415,2
0000000092014020520140627,20140416,2
0000000092014020520140627,20140417,1
0000000092014020520140627,20140418,1
0000000092014020520140627,20140419,1
0000000092014020520140627,20140421,2
0000000092014020520140627,20140422,1
0000000092014020520140627,20140423,1
0000000092014020520140627,20140424,1
0000000092014020520140627,20140425,2
0000000092014020520140627,20140426,1
0000000092014020520140627,20140428,2
0000000092014020520140627,20140429,2
0000000092014020520140627,20140430,2
0000000092014020520140627,20140501,2
0000000092014020520140627,20140502,2
0000000092014020520140627,20140503,2
0000000092014020520140627,20140505,2
0000000092014020520140627,20140506,2
0000000092014020520140627,20140507,2
0000000092014020520140627,20140508,2
0000000092014020520140627,20140509,2
0000000092014020520140627,20140510,2
0000000092014020520140627,20140512,2
0000000092014020520140627,20140513,2
0000000092014020520140627,20140514,2
0000000092014020520140627,20140515,2
0000000092014020520140627,20140516,2
0000000092014020520140627,20140517,2
0000000092014020520140627,20140519,2
0000000092014020520140627,20140520,2
0000000092014020520140627,20140521,2
0000000092014020520140627,20140522,2
0000000092014020520140627,20140523,2
0000000092014020520140627,20140524,2
0000000092014020520140627,20140526,2
0000000092014020520140627,20140527,2
0000000092014020520140627,20140528,2
0000000092014020520140627,20140529,2
0000000092014020520140627,20140530,2
0000000092014020520140627,20140531,2
0000000092014020520140627,20140602,2
0000000092014020520140627,20140603,2
0000000092014020520140627,20140604,2
0000000092014020520140627,20140605,2
0000000092014020520140627,20140606,2
0000000092014020520140627,20140607,2
0000000092014020520140627,20140609,2
0000000092014020520140627,20140610,2
0000000092014020520140627,20140611,2
0000000092014020520140627,20140612,1
0000000092014020520140627,20140613,1
0000000092014020520140627,20140614,1
0000000092014020520140627,20140616,1
0000000092014020520140627,20140617,1
0000000092014020520140627,20140618,1
0000000092014020520140627,20140619,1
0000000092014020520140627,20140620,1
0000000092014020520140627,20140621,1
0000000092014020520140627,20140623,1
0000000092014020520140627,20140624,1
0000000092014020520140627,20140625,1
0000000092014020520140627,20140626,1
0000000092014020520140627,20140627,1
0000000092014021020140627,20140228,2
0000000092014021020140627,20140301,2
0000000092014021020140627,20140303,1
0000000092014021020140627,20140304,1
0000000092014021020140627,20140305,2
0000000092014021020140627,20140306,2
0000000092014021020140627,20140307,2
0000000092014021020140627,20140308,2
0000000092014021020140627,20140310,2
0000000092014021020140627,20140311,2
0000000092014021020140627,20140312,2
0000000092014021020140627,20140313,2
0000000092014021020140627,20140314,2
0000000092014021020140627,20140315,2
0000000092014021020140627,20140317,2
0000000092014021020140627,20140318,2
0000000092014021020140627,20140319,2
0000000092014021020140627,20140320,2
0000000092014021020140627,20140321,2
0000000092014021020140627,20140322,2
0000000092014021020140627,20140324,2
0000000092014021020140627,20140325,2
0000000092014021020140627,20140326,2
0000000092014021020140627,20140327,2
0000000092014021020140627,20140328,2
0000000092014021020140627,20140329,2
0000000092014021020140627,20140331,2
0000000092014021020140627,20140401,2
0000000092014021020140627,20140402,2
0000000092014021020140627,20140403,2
0000000092014021020140627,20140404,2
0000000092014021020140627,20140405,2
0000000092014021020140627,20140407,2
0000000092014021020140627,20140408,2
0000000092014021020140627,20140409,2
0000000092014021020140627,20140410,2
0000000092014021020140627,20140411,2
0000000092014021020140627,20140412,2
0000000092014021020140627,20140414,2
0000000092014021020140627,20140415,2
0000000092014021020140627,20140416,2
0000000092014021020140627,20140417,1
0000000092014021020140627,20140418,1
0000000092014021020140627,20140419,1
0000000092014021020140627,20140421,2
0000000092014021020140627,20140422,1
0000000092014021020140627,20140423,1
0000000092014021020140627,20140424,1
0000000092014021020140627,20140425,2
0000000092014021020140627,20140426,1
0000000092014021020140627,20140428,2
0000000092014021020140627,20140429,2
0000000092014021020140627,20140430,2
0000000092014021020140627,20140501,2
0000000092014021020140627,20140502,2
0000000092014021020140627,20140503,2
0000000092014021020140627,20140505,2
0000000092014021020140627,20140506,2
0000000092014021020140627,20140507,2
0000000092014021020140627,20140508,2
0000000092014021020140627,20140509,2
0000000092014021020140627,20140510,2
0000000092014021020140627,20140512,2
0000000092014021020140627,20140513,2
0000000092014021020140627,20140514,2
0000000092014021020140627,20140515,2
0000000092014021020140627,20140516,2
0000000092014021020140627,20140517,2
0000000092014021020140627,20140519,2
0000000092014021020140627,20140520,2
0000000092014021020140627,20140521,2
0000000092014021020140627,20140522,2
0000000092014021020140627,20140523,2
0000000092014021020140627,20140524,2
0000000092014021020140627,20140526,2
0000000092014021020140627,20140527,2
0000000092014021020140627,20140528,2
0000000092014021020140627,20140529,2
0000000092014021020140627,20140530,2
0000000092014021020140627,20140531,2
0000000092014021020140627,20140602,2
0000000092014021020140627,20140603,2
0000000092014021020140627,20140604,2
0000000092014021020140627,20140605,2
0000000092014021020140627,20140606,2
0000000092014021020140627,20140607,2
0000000092014021020140627,20140609,2
0000000092014021020140627,20140610,2
0000000092014021020140627,20140611,2
0000000092014021020140627,20140612,1
0000000092014021020140627,20140613,1
0000000092014021020140627,20140614,1
0000000092014021020140627,20140616,1
0000000092014021020140627,20140617,1
0000000092014021020140627,20140618,1
0000000092014021020140627,20140619,1
0000000092014021020140627,20140620,1
0000000092014021020140627,20140621,1
0000000092014021020140627,20140623,1
0000000092014021020140627,20140624,1
0000000092014021020140627,20140625,1
0000000092014021020140627,20140626,1
0000000092014021020140627,20140627,1
0000000092014021220140627,20140228,2
0000000092014021220140627,20140301,2
0000000092014021220140627,20140303,1
0000000092014021220140627,20140304,1
0000000092014021220140627,20140305,2
0000000092014021220140627,20140306,2
0000000092014021220140627,20140307,2
0000000092014021220140627,20140308,2
0000000092014021220140627,20140310,2
0000000092014021220140627,20140311,2
0000000092014021220140627,20140312,2
0000000092014021220140627,20140313,2
0000000092014021220140627,20140314,2
0000000092014021220140627,20140315,2
0000000092014021220140627,20140317,2
0000000092014021220140627,20140318,2
0000000092014021220140627,20140319,2
0000000092014021220140627,20140320,2
0000000092014021220140627,20140321,2
0000000092014021220140627,20140322,2
0000000092014021220140627,20140324,2
0000000092014021220140627,20140325,2
0000000092014021220140627,20140326,2
0000000092014021220140627,20140327,2
0000000092014021220140627,20140328,2
0000000092014021220140627,20140329,2
0000000092014021220140627,20140331,2
0000000092014021220140627,20140401,2
0000000092014021220140627,20140402,2
0000000092014021220140627,20140403,2
0000000092014021220140627,20140404,2
0000000092014021220140627,20140405,2
0000000092014021220140627,20140407,2
0000000092014021220140627,20140408,2
0000000092014021220140627,20140409,2
0000000092014021220140627,20140410,2
0000000092014021220140627,20140411,2
0000000092014021220140627,20140412,2
0000000092014021220140627,20140414,2
0000000092014021220140627,20140415,2
0000000092014021220140627,20140416,2
0000000092014021220140627,20140417,1
0000000092014021220140627,20140418,1
0000000092014021220140627,20140419,1
0000000092014021220140627,20140421,2
0000000092014021220140627,20140422,1
0000000092014021220140627,20140423,1
0000000092014021220140627,20140424,1
0000000092014021220140627,20140425,2
0000000092014021220140627,20140426,1
0000000092014021220140627,20140428,2
0000000092014021220140627,20140429,2
0000000092014021220140627,20140430,2
0000000092014021220140627,20140501,2
0000000092014021220140627,20140502,2
0000000092014021220140627,20140503,2
0000000092014021220140627,20140505,2
0000000092014021220140627,20140506,2
0000000092014021220140627,20140507,2
0000000092014021220140627,20140508,2
0000000092014021220140627,20140509,2
0000000092014021220140627,20140510,2
0000000092014021220140627,20140512,2
0000000092014021220140627,20140513,2
0000000092014021220140627,20140514,2
0000000092014021220140627,20140515,2
0000000092014021220140627,20140516,2
0000000092014021220140627,20140517,2
0000000092014021220140627,20140519,2
0000000092014021220140627,20140520,2
0000000092014021220140627,20140521,2
0000000092014021220140627,20140522,2
0000000092014021220140627,20140523,2
0000000092014021220140627,20140524,2
0000000092014021220140627,20140526,2
0000000092014021220140627,20140527,2
0000000092014021220140627,20140528,2
0000000092014021220140627,20140529,2
0000000092014021220140627,20140530,2
0000000092014021220140627,20140531,2
0000000092014021220140627,20140602,2
0000000092014021220140627,20140603,2
0000000092014021220140627,20140604,2
0000000092014021220140627,20140605,2
0000000092014021220140627,20140606,2
0000000092014021220140627,20140607,2
0000000092014021220140627,20140609,2
0000000092014021220140627,20140610,2
0000000092014021220140627,20140611,2
0000000092014021220140627,20140612,1
0000000092014021220140627,20140613,1
0000000092014021220140627,20140614,1
0000000092014021220140627,20140616,1
0000000092014021220140627,20140617,1
0000000092014021220140627,20140618,1
0000000092014021220140627,20140619,1
0000000092014021220140627,20140620,1
0000000092014021220140627,20140621,1
0000000092014021220140627,20140623,1
0000000092014021220140627,20140624,1
0000000092014021220140627,20140625,1
0000000092014021220140627,20140626,1
0000000092014021220140627,20140627,1
0000000302013091120140627,20140305,1
0000000302013091120140627,20140310,1
0000000302013091120140627,20140317,1
0000000302013091120140627,20140324,1
0000000302013091120140627,20140331,1
0000000302013091120140627,20140407,1
0000000302013091120140627,20140414,1
0000000302013091120140627,20140428,1
0000000302013091120140627,20140502,1
0000000302013091120140627,20140505,1
0000000302013091120140627,20140512,1
0000000302013091120140627,20140519,1
0000000302013091120140627,20140526,1
0000000302013091120140627,20140603,1
0000000302013091120140627,20140609,1
0000000302013091220140627,20140305,1
0000000302013091220140627,20140310,1
0000000302013091220140627,20140317,1
0000000302013091220140627,20140324,1
0000000302013091220140627,20140331,1
0000000302013091220140627,20140407,1
0000000302013091220140627,20140414,1
0000000302013091220140627,20140428,1
0000000302013091220140627,20140502,1
0000000302013091220140627,20140505,1
0000000302013091220140627,20140512,1
0000000302013091220140627,20140519,1
0000000302013091220140627,20140526,1
0000000302013091220140627,20140603,1
0000000302013091220140627,20140609,1
0000000302013121520140627,20140305,1
0000000302013121520140627,20140310,1
0000000302013121520140627,20140317,1
0000000302013121520140627,20140324,1
0000000302013121520140627,20140331,1
0000000302013121520140627,20140407,1
0000000302013121520140627,20140414,1
0000000302013121520140627,20140428,1
0000000302013121520140627,20140502,1
0000000302013121520140627,20140505,1
0000000302013121520140627,20140512,1
0000000302013121520140627,20140519,1
0000000302013121520140627,20140526,1
0000000302013121520140627,20140603,1
0000000302013121520140627,20140609,1
0000000352013091120140627,20140309,1
0000000352013091120140627,20140316,1
0000000352013091120140627,20140323,1
0000000352013091120140627,20140330,1
0000000352013091120140627,20140406,1
0000000352013091120140627,20140413,1
0000000352013091120140627,20140427,1
0000000352013091120140627,20140504,1
0000000352013091120140627,20140511,1
0000000352013091120140627,20140518,1
0000000352013091120140627,20140525,1
0000000352013091120140627,20140602,1
0000000352013091120140627,20140608,1
0000000412013091120140627,20140421,2
0000000412013091120140627,20140425,2
0000000412013091120140627,20140501,2
0000000412013091120140627,20140602,2
0000004512013091120140627,20140421,2
0000004512013091120140627,20140425,2
0000004512013091120140627,20140501,2
0000004512013091120140627,20140602,2
0000004512013110420140627,20140421,2
0000004512013110420140627,20140425,2
0000004512013110420140627,20140501,2
0000004512013110420140627,20140602,2
0000004512013121520140627,20140421,2
0000004512013121520140627,20140425,2
0000004512013121520140627,20140501,2
0000004512013121520140627,20140602,2
0000004512013122120140627,20140421,2
0000004512013122120140627,20140425,2
0000004512013122120140627,20140501,2
0000004512013122120140627,20140602,2
0000004512014013120140627,20140421,2
0000004512014013120140627,20140425,2
0000004512014013120140627,20140501,2
0000004512014013120140627,20140602,2
0000005902013091120140627,20140228,2
0000005902013091120140627,20140301,2
0000005902013091120140627,20140305,2
0000005902013091120140627,20140306,2
0000005902013091120140627,20140307,2
0000005902013091120140627,20140308,2
0000005902013091120140627,20140310,2
0000005902013091120140627,20140311,2
0000005902013091120140627,20140312,2
0000005902013091120140627,20140313,2
0000005902013091120140627,20140314,2
0000005902013091120140627,20140315,2
0000005902013091120140627,20140317,2
0000005902013091120140627,20140318,2
0000005902013091120140627,20140319,2
0000005902013091120140627,20140320,2
